search URL:,https://patents.google.com/?q=%28%22vector+field%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8554331-B2,Therapy program modification ,"Medtronic, Inc.","Martin T. Gerber, John C. Rondoni",2008-04-29,2009-01-23,2013-10-08,2013-10-08,https://patents.google.com/patent/US8554331B2/en,https://patentimages.storage.googleapis.com/6b/5d/37/1e93cfdbc2e341/US08554331-20131008-D00000.png
US-8340247-B2,Method and system for four dimensional intensity modulated radiation therapy for motion compensated treatments ,Stanford University,"Paul J. Keall, Yelin Suh, Elisabeth Weiss",2007-08-06,2010-11-16,2012-12-25,2012-12-25,https://patents.google.com/patent/US8340247B2/en,https://patentimages.storage.googleapis.com/67/f4/0d/2dde657ce90ee5/US08340247-20121225-D00000.png
US-7602398-B2,Decorating surfaces with textures ,Microsoft Corporation,"Kun Zhou, Baining Guo, Heung-Yeung Shum, LiFeng Wang, Yasuyuki Matsushita",2005-01-28,2005-01-28,2009-10-13,2009-10-13,https://patents.google.com/patent/US7602398B2/en,https://patentimages.storage.googleapis.com/17/d7/f0/b2a87090b45cc3/US07602398-20091013-D00000.png
US-8948450-B2,Method and system for automatic object detection and subsequent object tracking in accordance with the object shape ,"IAD Gesellschaft für Informatik, Automatisierung und Datenverarbeitung mbH","Hermann Hampel, Ulrich Berold, Katharina Quast, Andre Kaup",2009-08-23,2010-08-22,2015-02-03,2015-02-03,https://patents.google.com/patent/US8948450B2/en,https://patentimages.storage.googleapis.com/f1/8a/90/4b1681dc123dea/US08948450-20150203-D00000.png
US-11534125-B2,Systems and methods for automated and interactive analysis of bone scan images for detection of metastases ,"Progenies Pharmaceuticals, Inc., Exini Diagnostics Ab","Karl Vilhelm Sjöstrand, Jens Filip Andreas Richter, Lars Edenbrandt",2019-04-24,2020-04-23,2022-12-27,2022-12-27,https://patents.google.com/patent/US11534125B2/en,https://patentimages.storage.googleapis.com/fb/0d/69/c375d6cb79133d/US11534125-20221227-D00000.png
US-11675071-B2,Predicting weather radar images ,International Business Machines Corporation,Jingyin Tang,2019-10-04,2021-08-10,2023-06-13,2023-06-13,https://patents.google.com/patent/US11675071B2/en,https://patentimages.storage.googleapis.com/f8/9b/1b/85564e4ac4a8b3/US11675071-20230613-D00000.png
US-10569767-B2,Vehicle control apparatus and vehicle control method ,Denso Corporation,Ryo Takaki,2016-12-14,2017-12-12,2020-02-25,2020-02-25,https://patents.google.com/patent/US10569767B2/en,https://patentimages.storage.googleapis.com/f2/ba/fe/0dd1ed5e9c9587/US10569767-20200225-D00000.png
US-9626084-B2,Object tracking in zoomed video ,"Amazon Technologies, Inc.","Charles Benjamin Franklin Waggoner, Colin Jon Taylor, Jeffrey P. Bezos, Douglas Ryan Gray",2014-03-21,2014-05-21,2017-04-18,2017-04-18,https://patents.google.com/patent/US9626084B2/en,https://patentimages.storage.googleapis.com/29/f9/23/de4cfc48877b40/US09626084-20170418-D00000.png
US-10307129-B2,Apparatus and method for reconstructing tomography images using motion information ,"Samsung Electronics Co., Ltd.","Kyoung-Yong Lee, Do-il KIM, Toshihiro Rifu, Duhgoon Lee",2015-08-27,2016-08-04,2019-06-04,2019-06-04,https://patents.google.com/patent/US10307129B2/en,https://patentimages.storage.googleapis.com/bc/af/00/82b883281b910b/US10307129-20190604-D00000.png
US-7342399-B1,Magnetic anomaly sensing-based system for tracking a moving magnetic target ,The United States Of America As Represented By The Secretary Of The Navy,Roy Wiegert,2006-04-17,2006-04-17,2008-03-11,2008-03-11,https://patents.google.com/patent/US7342399B1/en,https://patentimages.storage.googleapis.com/08/d0/1f/d9152d8784b3a0/US07342399-20080311-D00000.png
US-7787474-B2,Method and apparatus for deep packet processing ,International Business Machines Corporation,Jan van Lunteren,2002-09-12,2008-05-19,2010-08-31,2010-08-31,https://patents.google.com/patent/US7787474B2/en,https://patentimages.storage.googleapis.com/61/70/11/f38078f4aa8ba7/US07787474-20100831-D00000.png
US-8248599-B2,Methods of polarization engineering and their applications ,University Of Dayton,Qiwen Zhan,2006-06-21,2007-06-21,2012-08-21,2012-08-21,https://patents.google.com/patent/US8248599B2/en,https://patentimages.storage.googleapis.com/fb/bb/ba/1a6173fa5c895d/US08248599-20120821-D00000.png
US-8966277-B2,Method for authenticating an encryption of biometric data ,"Mitsubishi Electric Research Laboratories, Inc., Mitsubishi Electric Corporation","Shantanu Rane, Takashi Ito",2013-03-15,2013-03-15,2015-02-24,2015-02-24,https://patents.google.com/patent/US8966277B2/en,https://patentimages.storage.googleapis.com/82/33/2a/9a738ad4b5db9a/US08966277-20150224-D00000.png
US-11086918-B2,Method and system for multi-label classification ,"Mitsubishi Electric Research Laboratories, Inc.","Takaaki Hori, Chiori Hori, Shinji Watanabe, John Hershey, Bret Harsham, Jonathan Le Roux",2016-12-07,2016-12-07,2021-08-10,2021-08-10,https://patents.google.com/patent/US11086918B2/en,https://patentimages.storage.googleapis.com/24/71/f1/87b69110535f88/US11086918-20210810-D00000.png
US-10357646-B2,Interface apparatus for stimulation of biological tissue ,Highland Instruments,"Timothy Andrew WAGNER, Uri Tzvi Eden",2006-06-19,2018-04-23,2019-07-23,2019-07-23,https://patents.google.com/patent/US10357646B2/en,https://patentimages.storage.googleapis.com/fb/36/c1/069cd41080a0f3/US10357646-20190723-D00000.png
US-9084896-B2,Clinician programmer system and method for steering volumes of activation ,"Intelect Medical, Inc.","Scott Kokones, David Arthur Blum, Keith Carlton, Troy Sparks",2008-05-15,2012-06-27,2015-07-21,2015-07-21,https://patents.google.com/patent/US9084896B2/en,https://patentimages.storage.googleapis.com/23/cf/04/a6de5edcd91298/US09084896-20150721-D00000.png
US-7969111-B2,Numerical controller for controlling a five-axis machining apparatus ,Fanuc Ltd,"Toshiaki Otsuki, Takehiro Yamaguchi",2007-11-30,2008-10-27,2011-06-28,2011-06-28,https://patents.google.com/patent/US7969111B2/en,https://patentimages.storage.googleapis.com/00/74/6f/f825992b8a1ff6/US07969111-20110628-D00000.png
US-8583574-B2,Method of and apparatus for combining artificial intelligence (AI) concepts with event-driven security architectures and ideas ,Delfigo Corporation,Ralph A. Rodriguez,2008-08-06,2008-08-06,2013-11-12,2013-11-12,https://patents.google.com/patent/US8583574B2/en,https://patentimages.storage.googleapis.com/bf/33/81/1ac008242c7e59/US08583574-20131112-D00000.png
US-8280136-B2,Method and apparatus for detecting intraventricular dyssynchrony ,The Ohio State University,"Paulo F. U. Gotardo, Kim L. Boyer, Subha V. Raman",2005-09-16,2006-09-18,2012-10-02,2012-10-02,https://patents.google.com/patent/US8280136B2/en,https://patentimages.storage.googleapis.com/62/a8/b4/c569c9de10913c/US08280136-20121002-D00000.png
US-7623683-B2,Combining multiple exposure images to increase dynamic range ,"Hewlett-Packard Development Company, L.P.","Mei Chen, Qian Lin, Suk Hwan Lim",2006-04-13,2006-04-13,2009-11-24,2009-11-24,https://patents.google.com/patent/US7623683B2/en,https://patentimages.storage.googleapis.com/a8/8a/bb/8fe0abe0dc502c/US07623683-20091124-D00000.png
US-7881340-B2,Decentralized media access control for ad-hoc mobile wireless network ,The Johns Hopkins University,"Osama I. Farrag, William P. D'Amico, Lotfi Benmohamed",2007-10-22,2007-10-22,2011-02-01,2011-02-01,https://patents.google.com/patent/US7881340B2/en,https://patentimages.storage.googleapis.com/31/8c/b7/1c37bdbc4842fd/US07881340-20110201-D00000.png
US-7841986-B2,Methods and apparatus of three dimensional cardiac electrophysiological imaging ,Regents Of The University Of Minnesota,"Bin He, Zhongming Liu, Chenguang Liu",2006-05-10,2007-05-10,2010-11-30,2010-11-30,https://patents.google.com/patent/US7841986B2/en,https://patentimages.storage.googleapis.com/62/54/e3/294b1e0085fa9a/US07841986-20101130-D00000.png
US-8344849-B2,Method for performing driver identity verification ,Volvo Technology Corporation,"Petter Larsson, Andreas Hagemann, Hanna Björk",2005-07-11,2006-07-11,2013-01-01,2013-01-01,https://patents.google.com/patent/US8344849B2/en,https://patentimages.storage.googleapis.com/40/4a/7a/bc4eb09486d9b0/US08344849-20130101-D00000.png
US-10438581-B2,Speech recognition using neural networks ,Google Llc,"Andrew W. Senior, Ignacio L. Moreno",2013-07-31,2013-07-31,2019-10-08,2019-10-08,https://patents.google.com/patent/US10438581B2/en,https://patentimages.storage.googleapis.com/a7/79/75/5351b581eb13b9/US10438581-20191008-D00000.png
US-7526131-B2,Image processing apparatus and methods ,Martin Weber,Martin Weber,2003-03-07,2005-09-06,2009-04-28,2009-04-28,https://patents.google.com/patent/US7526131B2/en,https://patentimages.storage.googleapis.com/6e/27/1d/81604a5501d418/US07526131-20090428-D00000.png
US-8315271-B2,Method and apparatus for an ad-hoc wireless communications system ,Qualcomm Incorporated,"Sanjiv Nanda, Jay Rodney Walton",2004-03-26,2005-03-23,2012-11-20,2012-11-20,https://patents.google.com/patent/US8315271B2/en,https://patentimages.storage.googleapis.com/a3/28/c1/3c724fa22b2d7f/US08315271-20121120-D00000.png
US-9016318-B2,Magnetorheological fluid-based device and method for use ,GM Global Technology Operations LLC,"Nilesh D. Mankame, Alan L. Browne, John C. Ulicny",2012-01-24,2012-01-24,2015-04-28,2015-04-28,https://patents.google.com/patent/US9016318B2/en,https://patentimages.storage.googleapis.com/ab/2e/cc/934dc9bbcd4172/US09016318-20150428-D00000.png
US-8358686-B2,Video compression system ,Harman Becker Automotive Systems Gmbh,"Martin Stephan, Ulrich Mohr",2006-10-17,2007-10-16,2013-01-22,2013-01-22,https://patents.google.com/patent/US8358686B2/en,https://patentimages.storage.googleapis.com/f8/cd/11/8319ee310ff8e5/US08358686-20130122-D00000.png
US-7961963-B2,Methods and systems for extended spatial scalability with picture-level adaptation ,"Sharp Laboratories Of America, Inc.",Shijun Sun,2005-03-18,2006-02-07,2011-06-14,2011-06-14,https://patents.google.com/patent/US7961963B2/en,https://patentimages.storage.googleapis.com/1b/5c/ca/367b1728286ab0/US07961963-20110614-D00000.png
US-9830042-B2,"Enhanced roll-over, button, menu, slider, and hyperlink environments for high dimensional touchpad (HTPD), other advanced touch user interfaces, and advanced mice ","Nri R&D Patent Licensing, Llc","Lester F. Ludwig, Vivian Hu",2010-02-12,2011-02-12,2017-11-28,2017-11-28,https://patents.google.com/patent/US9830042B2/en,https://patentimages.storage.googleapis.com/7b/12/cb/5f1a62db8735e8/US09830042-20171128-D00000.png
US-8266536-B2,Physical-virtual environment interface ,Palo Alto Research Center Incorporated,"Michael Roberts, Nicolas B. Ducheneaut",2008-11-20,2008-11-20,2012-09-11,2012-09-11,https://patents.google.com/patent/US8266536B2/en,https://patentimages.storage.googleapis.com/f2/2b/3d/e8b45378a98ef5/US08266536-20120911-D00000.png
US-7307583-B1,Antenna adjustment system and method for an aircraft weather radar system ,"Rockwell Collins, Inc.","Daniel L. Woodell, Gregory J. Koenigs, Charles J. Dickerson",2005-06-09,2005-06-16,2007-12-11,2007-12-11,https://patents.google.com/patent/US7307583B1/en,https://patentimages.storage.googleapis.com/3b/53/8f/5449d56dcbfbce/US07307583-20071211-D00000.png
US-8411915-B2,Motion compensation in functional imaging ,Koninklijke Philips Electronics N.V.,"Hans-Aloys Wischmann, Lingxiong Shao, Angela Da Silva, Ingwer C. Carlsen, Carsten Meyer",2005-08-04,2006-07-27,2013-04-02,2013-04-02,https://patents.google.com/patent/US8411915B2/en,https://patentimages.storage.googleapis.com/73/f7/84/7ae35b47f74326/US08411915-20130402-D00000.png
US-7975960-B2,Nosewheel control apparatus ,Borealis Technical Limited,"Isaiah Watas Cox, Joseph Jeremiah Cox",2005-08-29,2006-08-29,2011-07-12,2011-07-12,https://patents.google.com/patent/US7975960B2/en,https://patentimages.storage.googleapis.com/85/c1/74/4dd9a6260de96e/US07975960-20110712-D00000.png
US-11644851-B2,System for autonomous operation of multiple hybrid unmanned aerial vehicles supported by recharging station to perform services ,"Hyundai Motor Company, Kia Corporation",Davide VENTURELLI,2015-06-23,2021-04-12,2023-05-09,2023-05-09,https://patents.google.com/patent/US11644851B2/en,https://patentimages.storage.googleapis.com/9e/cf/fb/5a6b681c6840fe/US11644851-20230509-D00000.png
US-9679192-B2,3-dimensional portrait reconstruction from a single photo ,Adobe Systems Incorporated,"Linjie LUO, Sunil Hadap, Nathan Carr, Kalyan Sunkavalli, Menglei Chai",2015-04-24,2015-04-24,2017-06-13,2017-06-13,https://patents.google.com/patent/US9679192B2/en,https://patentimages.storage.googleapis.com/58/24/9b/0de250486d634d/US09679192-20170613-D00000.png
US-10247827-B2,Dual-axis scanning mirror ,Apple Inc.,"Alexander Sromin, Naftali Chayat, Raviv Erlich, Yuval GERSON, Alexander Shpunt, Raviv Weber",2012-07-26,2018-06-07,2019-04-02,2019-04-02,https://patents.google.com/patent/US10247827B2/en,https://patentimages.storage.googleapis.com/23/1e/65/908a9c2c958aa1/US10247827-20190402-D00000.png
US-11298052-B2,Sensor ,Medical Wireless Sensing Ltd.,"Georgios Palikaras, Efthymios Kallos, Helena Cano Garcia",2014-02-26,2015-02-26,2022-04-12,2022-04-12,https://patents.google.com/patent/US11298052B2/en,https://patentimages.storage.googleapis.com/2f/17/4c/5ed6d828500a16/US11298052-20220412-D00000.png
US-10643279-B2,Apparatus and method of a distributed capital system ,Zachary Pessin,Zachary Pessin,2002-02-14,2017-11-08,2020-05-05,2020-05-05,https://patents.google.com/patent/US10643279B2/en,https://patentimages.storage.googleapis.com/4a/d3/31/326eec7c4f67f9/US10643279-20200505-D00000.png
US-10885372-B2,"Image recognition apparatus, learning apparatus, image recognition method, learning method, and storage medium ",Canon Kabushiki Kaisha,"Takamasa Tsunoda, Masakazu Matsugu",2017-05-11,2018-05-08,2021-01-05,2021-01-05,https://patents.google.com/patent/US10885372B2/en,https://patentimages.storage.googleapis.com/80/1f/03/86f96cb885554b/US10885372-20210105-D00000.png
US-9448488-B2,Off-axis alignment system and alignment method ,"Shanghai Micro Electronics Equipment Co., Ltd.","Pengli Zhang, Wen Xu, Fan Wang",2012-10-19,2013-08-05,2016-09-20,2016-09-20,https://patents.google.com/patent/US9448488B2/en,https://patentimages.storage.googleapis.com/56/6b/af/13dbff409981f1/US09448488-20160920-D00000.png
US-8833510-B2,Phononic metamaterials for vibration isolation and focusing of elastic waves ,Massachusetts Institute Of Technology,"Cheong Yang Koh, Daniel Alcazar Jorba, Edwin Lorimer Thomas",2011-05-05,2012-05-03,2014-09-16,2014-09-16,https://patents.google.com/patent/US8833510B2/en,https://patentimages.storage.googleapis.com/44/d4/8a/a0f070cc0ed507/US08833510-20140916-D00000.png
US-9201425-B2,Human-tracking method and robot apparatus for performing the same ,Electronics And Telecommunications Research Institute,"Young Woo Yoon, Do Hyung Kim, Woo Han Yun, Ho Sub Yoon, Jae Yeon Lee, Jae Hong Kim, Jong Hyun Park",2012-10-16,2013-09-09,2015-12-01,2015-12-01,https://patents.google.com/patent/US9201425B2/en,https://patentimages.storage.googleapis.com/ce/0b/a8/1ea513c1753717/US09201425-20151201-D00000.png
US-9292940-B2,Method and apparatus for generating an image coding signal ,Koninklijke Philips N.V.,"Philip Steven Newton, Wiebe De Haan, Mark Jozef Willem Mertens",2011-04-28,2012-04-17,2016-03-22,2016-03-22,https://patents.google.com/patent/US9292940B2/en,https://patentimages.storage.googleapis.com/83/d6/24/7b1ae6c1c9772e/US09292940-20160322-D00000.png
US-10003485-B2,Systems of synchronizing lighting effect control signals and patterns for controlling interactive lighting effect devices ,Lumic Technology Inc.,"Ying-Ko Lu, Ta-Wei Huang, Ta-Jen Lin, Chih-Ming Chang, Wen-Chih Wang",2016-01-25,2017-10-23,2018-06-19,2018-06-19,https://patents.google.com/patent/US10003485B2/en,https://patentimages.storage.googleapis.com/62/90/58/8559600cd0f1c0/US10003485-20180619-D00000.png
US-9230509-B2,Luminance changing image processing with color constraints ,Koninklijke Philips N.V.,Renatus Josephus Van Der Vleuten,2012-10-08,2013-09-17,2016-01-05,2016-01-05,https://patents.google.com/patent/US9230509B2/en,https://patentimages.storage.googleapis.com/2d/87/6d/64c1113c440a97/US09230509-20160105-D00000.png
US-8675944-B2,Method of registering image data ,"Kabushiki Kaisha Toshiba, Toshiba Medical Systems Corporation","Marco Razeto, James Matthews",2012-01-12,2012-01-12,2014-03-18,2014-03-18,https://patents.google.com/patent/US8675944B2/en,https://patentimages.storage.googleapis.com/3d/3a/a9/7bb3c3115aec97/US08675944-20140318-D00000.png
US-11638854-B2,Methods and systems for generating sports analytics with a mobile device ,"NEX Team, Inc.","Qi Zhang, Wing Hung Chan, Keng Fai Lee, Wang Fai Ng",2018-06-01,2019-05-28,2023-05-02,2023-05-02,https://patents.google.com/patent/US11638854B2/en,https://patentimages.storage.googleapis.com/e1/31/bc/2ceec54bd27f33/US11638854-20230502-D00000.png
US-9970128-B2,Process for laying fibrous webs from a centrifugal spinning process ,E I Du Pont De Nemours And Company,"Tao Huang, Jack Eugene Armantrout, Thomas William Harding, Thomas Patrick Daly, Neil Jay Croft, JR., Carl Saquing, Glenn Creighton Catlin",2011-12-21,2017-04-28,2018-05-15,2018-05-15,https://patents.google.com/patent/US9970128B2/en,https://patentimages.storage.googleapis.com/77/1d/97/476ca38f534cf0/US09970128-20180515-D00000.png
US-9435387-B2,"Device and apparatus for controlling the operating mode of a coupling assembly, coupling and control assembly and electric motor disconnect and pass through assemblies ","Means Industries, Inc.","John W. Kimes, Patrick J. McCleer, Terry O. Hendrick",2010-12-10,2014-09-16,2016-09-06,2016-09-06,https://patents.google.com/patent/US9435387B2/en,https://patentimages.storage.googleapis.com/c3/2b/c1/7b1b24fe842963/US09435387-20160906-D00000.png
US-10482602-B2,System and method for image segmentation ,"Shanghai United Imaging Healthcare Co., Ltd.","Lilong WANG, Lijia WANG, Yufei MAO, Xiaolin MENG, Xiaodong Wang, Cheng Li",2015-05-05,2019-05-06,2019-11-19,2019-11-19,https://patents.google.com/patent/US10482602B2/en,https://patentimages.storage.googleapis.com/61/1a/d6/e316031bc5bd16/US10482602-20191119-D00000.png
US-9874252-B2,"Electronic, high-efficiency vehicular transmission, overrunning, non-friction coupling and control assembly and switchable linear actuator device for use therein ","Means Industries, Inc.","John W. Kimes, Patrick J. McCleer",2010-12-10,2014-09-16,2018-01-23,2018-01-23,https://patents.google.com/patent/US9874252B2/en,https://patentimages.storage.googleapis.com/d4/43/1d/d6c272b99f8a31/US09874252-20180123-D00000.png
US-10297027-B2,Landmark detection with spatial and temporal constraints in medical imaging ,Siemens Healthcare Gmbh,"Mihai Scutaru, Ingmar Voigt, Tommaso Mansi, Razvan Ionasec, Helene C. Houle, Anand Vinod Tatpati, Dorin Comaniciu, Bogdan Georgescu, Noha Youssry El-Zehiry",2014-06-09,2015-06-08,2019-05-21,2019-05-21,https://patents.google.com/patent/US10297027B2/en,https://patentimages.storage.googleapis.com/99/02/fb/b84b3d2a03132d/US10297027-20190521-D00000.png
US-10139238-B2,"Systems, methods, and apparatus related to guidance and alignment for an electric vehicle and charging station ",Qualcomm Incorporated,"Hanspeter Widmer, Lukas Sieber, Andreas Daetwyler",2013-09-11,2014-09-09,2018-11-27,2018-11-27,https://patents.google.com/patent/US10139238B2/en,https://patentimages.storage.googleapis.com/f0/82/10/6da8b9f98dd9aa/US10139238-20181127-D00000.png
US-11035423-B2,"Non-friction coupling and control assembly, engageable coupling assembly and locking member for use in the assemblies ","Means Industries, Inc.",John W. Kimes,2017-02-02,2019-02-08,2021-06-15,2021-06-15,https://patents.google.com/patent/US11035423B2/en,https://patentimages.storage.googleapis.com/bc/c9/2f/a1e7df05d360c5/US11035423-20210615-D00000.png
US-11155259-B2,System and method for egocentric-vision based future vehicle localization ,"Honda Motor Co., Ltd.","Yu Yao, Mingze Xu, Chiho Choi, Behzad Dariush",2018-09-13,2019-04-17,2021-10-26,2021-10-26,https://patents.google.com/patent/US11155259B2/en,https://patentimages.storage.googleapis.com/c9/ad/0a/9fb80087f2e07e/US11155259-20211026-D00000.png
US-9727787-B2,System and method for deriving accurate body size measures from a sequence of 2D images ,Sizer Technologies Ltd,"Itzhak Wilf, Orlee Hadas Tal, Adam Spiro, Eyal Gluska, Mordechay Gust",2012-09-05,2015-02-06,2017-08-08,2017-08-08,https://patents.google.com/patent/US9727787B2/en,https://patentimages.storage.googleapis.com/f4/45/b2/1d02d298bcc256/US09727787-20170808-D00000.png
US-10837027-B2,Further improved AAV vectors produced in insect cells ,Uniqure Ip B.V.,"Jacek Lubelski, Sebastiaan Menno Bosma, Harald Peter Albert PETRY, Wilhelmus Theodorus Johannes Maria Christiaan Hermens",2014-03-10,2015-03-10,2020-11-17,2020-11-17,https://patents.google.com/patent/US10837027B2/en,https://patentimages.storage.googleapis.com/c2/0a/43/b1dd77bb07417c/US10837027-20201117-D00001.png
US-11016470-B2,Conversion of mesh geometry to watertight boundary representation ,"Autodesk, Inc.","Martin Cvetanov Marinov, Marco Amagliani, Peter Hugh Charrot",2018-11-09,2019-04-18,2021-05-25,2021-05-25,https://patents.google.com/patent/US11016470B2/en,https://patentimages.storage.googleapis.com/b3/a2/b4/aed5c404b8c510/US11016470-20210525-D00000.png
US-10707435-B2,Method and apparatus for coupling light-emitting elements with light-converting material ,Quarkstar Llc,"Ingo Speier, Robert C. Gardner, Louis Lerman, Christopher H. Lowery, Allan Brent York",2011-08-08,2015-05-15,2020-07-07,2020-07-07,https://patents.google.com/patent/US10707435B2/en,https://patentimages.storage.googleapis.com/af/7b/7d/18e09ff7003f89/US10707435-20200707-D00000.png
US-10182760-B2,Smart garment and method for detection of body kinematics and physical state ,Raytheon Bbn Technologies Corp.,"Michael John Nicoletti, Scott Evan Ritter, Jacob Stuart Michael Beal, Matthew Patrick Daily, Jason David Holmes, Christopher Glenn Park",2013-08-20,2016-03-14,2019-01-22,2019-01-22,https://patents.google.com/patent/US10182760B2/en,https://patentimages.storage.googleapis.com/a8/83/87/c6020a752f71ea/US10182760-20190122-D00000.png
US-9441708-B2,High-efficiency drive system including a transmission for a hybrid electric vehicle ,"Means Industries, Inc.","John W. Kimes, Philip B. Woodley",2010-12-10,2015-10-14,2016-09-13,2016-09-13,https://patents.google.com/patent/US9441708B2/en,https://patentimages.storage.googleapis.com/ba/b9/1c/3861c95f512587/US09441708-20160913-D00000.png
US-9911187-B2,Determining a straight line trajectory for a medical procedure ,Brainlab Ag,"Wolfgang Steinle, Christoffer Hamilton, Nils Frielinghaus",2015-08-19,2015-09-03,2018-03-06,2018-03-06,https://patents.google.com/patent/US9911187B2/en,https://patentimages.storage.googleapis.com/ed/57/77/829dc770bc26da/US09911187-20180306-D00000.png
US-9367921-B2,Determining object volume from mobile device images ,"URC Ventures, Inc.","David Boardman, Charles Erignac, Srinivas Kapaganty, Jan-Michael Frahm, Ben Semerjian",2013-03-15,2015-10-20,2016-06-14,2016-06-14,https://patents.google.com/patent/US9367921B2/en,https://patentimages.storage.googleapis.com/7c/69/2c/b6efc8ff40a02c/US09367921-20160614-D00000.png
US-10619681-B2,"Overrunning, non-friction coupling and control assemblies and switchable linear actuator device and reciprocating electromechanical apparatus for use therein ","Means Industries, Inc.",John W. Kimes,2014-09-16,2017-09-22,2020-04-14,2020-04-14,https://patents.google.com/patent/US10619681B2/en,https://patentimages.storage.googleapis.com/6b/c2/dc/105bc36d5fa334/US10619681-20200414-D00000.png
US-10473592-B2,Methods for estimating photosynthetic characteristics in plant canopies and systems and apparatus related thereto ,Board Of Trustees Of Michigan State University,"David Kramer, Jin Chen, Elisabeth Ostendorf, Lei Xu, Jeffrey Cruz, Jeremy J. Brodersen",2015-04-29,2016-04-29,2019-11-12,2019-11-12,https://patents.google.com/patent/US10473592B2/en,https://patentimages.storage.googleapis.com/05/a4/6c/b2fd4d83d85336/US10473592-20191112-D00000.png
US-11520037-B2,Perception system ,"Zoox, Inc.","Anton Mario Bongio Karrman, Cooper Stokes Sloan, Chuang Wang, Joshua Kriser Cohen, Yassen Ivanchev Dobrev, Jifei Qian",2019-09-30,2019-09-30,2022-12-06,2022-12-06,https://patents.google.com/patent/US11520037B2/en,https://patentimages.storage.googleapis.com/ff/c1/c8/d503a89c30508a/US11520037-20221206-D00000.png
US-10242450-B2,Coupled segmentation in 3D conventional ultrasound and contrast-enhanced ultrasound images ,Koninklijke Philips N.V.,"Raphael Manua Michel Prevost, Roberto Jose Ardon, Benoit Jean-Dominique Bertrand Maurice Mory",2012-08-30,2018-03-19,2019-03-26,2019-03-26,https://patents.google.com/patent/US10242450B2/en,https://patentimages.storage.googleapis.com/ec/55/9c/cbbe892a42e90d/US10242450-20190326-D00000.png
US-11602629-B2,Systems and methods for treatment of a patient including rf and electrical energy ,Btl Healthcare Technologies A.S.,"Tomás Schwarz, Ondrej Prouza",2016-05-03,2022-02-14,2023-03-14,2023-03-14,https://patents.google.com/patent/US11602629B2/en,https://patentimages.storage.googleapis.com/10/80/d0/4cb60fbc4f80b8/US11602629-20230314-D00000.png
US-9099786-B2,Metamaterial surfaces ,The Invention Science Fund I Llc,"Jeffrey A. Bowers, Roderick A. Hyde, Jordin T. Kare, Nathan Kundtz, Bruce Marshall McWilliams, John Brian Pendry, David Schurig, David R. Smith, Anthony F. Starr, Clarence T. Tegreene, Lowell L. Wood, JR.",2010-07-26,2010-10-22,2015-08-04,2015-08-04,https://patents.google.com/patent/US9099786B2/en,https://patentimages.storage.googleapis.com/7f/8c/81/6a03409bb6e93c/US09099786-20150804-D00000.png
US-8792991-B2,Therapy program modification based on therapy guidelines ,"Medtronic, Inc.","Martin T. Gerber, John C. Rondoni",2008-04-29,2009-01-22,2014-07-29,2014-07-29,https://patents.google.com/patent/US8792991B2/en,https://patentimages.storage.googleapis.com/9f/38/2d/fb403a05764841/US08792991-20140729-D00000.png
US-8215168-B2,Micromechanical inertial sensor for measuring rotation rates ,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,"Peter Merz, Manfred Weiss",2007-04-05,2008-03-20,2012-07-10,2012-07-10,https://patents.google.com/patent/US8215168B2/en,https://patentimages.storage.googleapis.com/67/69/6b/a8befca39b2c72/US08215168-20120710-D00000.png
US-7443443-B2,Method and apparatus for enhancing flash and ambient images ,"Mitsubishi Electric Research Laboratories, Inc.","Ramesh Raskar, Amit Agrawal",2005-07-28,2005-07-28,2008-10-28,2008-10-28,https://patents.google.com/patent/US7443443B2/en,https://patentimages.storage.googleapis.com/6a/cc/96/0e4ba1409c3685/US07443443-20081028-D00000.png
US-7130745-B2,Vehicle collision warning system ,"Toyota Technical Center Usa, Inc.",Rini Sherony,2005-02-10,2005-02-10,2006-10-31,2006-10-31,https://patents.google.com/patent/US7130745B2/en,https://patentimages.storage.googleapis.com/0e/d2/a6/09cca65e5e2b45/US07130745-20061031-D00000.png
US-8442318-B2,Method and apparatus for modifying a moving image sequence ,Snell Limited,"Michael James Knee, David Brooks, Roberta Piroddi",2006-02-13,2007-02-13,2013-05-14,2013-05-14,https://patents.google.com/patent/US8442318B2/en,https://patentimages.storage.googleapis.com/ef/48/15/dead5ad1d2fb3b/US08442318-20130514-D00000.png
US-8732625-B2,Methods for performing model-based lithography guided layout design ,Asml Netherlands B.V.,"Jun Ye, Yu Cao, Hanying Feng",2007-06-04,2008-06-03,2014-05-20,2014-05-20,https://patents.google.com/patent/US8732625B2/en,https://patentimages.storage.googleapis.com/7c/81/bf/124f4373b61b60/US08732625-20140520-D00000.png
US-11666250-B2,Medical camera assembly comprising range camera and thermographic camera ,Brainlab Ag,"Hagen Kaiser, Kajetan Berlinger",2014-12-02,2020-11-20,2023-06-06,2023-06-06,https://patents.google.com/patent/US11666250B2/en,https://patentimages.storage.googleapis.com/86/36/9f/c3552ececac9d0/US11666250-20230606-D00000.png
